epoch	flux
54239.649655	724849.1250000
54239.655581	725154.3750000
54239.661508	724046.8750000
54239.667434	725013.3125000
54239.673361	724736.0625000
54239.679287	724522.6250000
54239.685213	724789.6250000
54239.691140	724360.3750000
54239.697066	725529.9375000
54239.702993	725021.5625000
54239.708919	725161.6875000
54239.714845	724495.0625000
54239.720772	724371.5000000
54239.726698	725537.5625000
54239.732625	724507.6875000
54239.738551	724816.0625000
54239.744477	724580.5000000
54239.750404	724387.0625000
54239.756330	724461.0000000
54239.762257	724592.4375000
54239.768183	724347.0000000
54239.774109	724784.8125000
54239.780036	724943.3125000
54239.785962	724627.5625000
54239.791889	724707.3125000
54239.797815	724131.1875000
54239.803741	724590.6250000
54239.809668	724852.6250000
54239.815594	724814.6250000
54239.821521	724574.5000000
54239.827447	724703.1250000
54239.833373	724340.8750000
54239.839300	724357.0000000
54239.845226	724812.8125000
54239.851153	724122.1250000
54239.857079	724746.8125000
54239.863005	724617.9375000
54239.868932	724377.4375000
54239.874858	724465.0625000
54239.880785	724114.1875000
54239.886711	723060.2500000
54239.892637	724434.7500000
54239.898564	724600.3750000
54239.904490	724651.3125000
54239.910417	724290.8125000
54239.916343	724764.4375000
54239.922269	724114.7500000
54239.928196	724424.5625000
54239.934122	724983.1875000
54239.940049	724558.5625000
54239.945975	724501.6875000
54239.951901	723802.6250000
54239.957828	722850.6875000
54239.963754	723684.3750000
54239.969681	723829.3750000
54239.975607	724248.5000000
54239.981533	723815.7500000
54239.987460	723972.2500000
54239.993386	724089.4375000
54239.999313	723647.9375000
54240.005239	724113.1250000
54240.011165	723900.1875000
54240.017092	723431.6875000
54240.023018	724507.6250000
54240.028945	724400.2500000
54240.034871	723779.8750000
54240.040797	723468.8750000
54240.046724	723289.0625000
54240.052650	723467.4375000
54240.058577	722948.0625000
54240.064503	723081.0625000
54240.070429	723145.6875000
54240.076356	722982.7500000
54240.082282	723150.8125000
54240.088209	723228.4375000
54240.094135	723220.0625000
54240.100061	722680.3125000
54240.105988	723013.2500000
54240.111914	723388.0625000
54240.117841	723172.1250000
