epoch	flux
54399.303663	288996.3125000
54399.309589	288688.6562500
54399.315516	288507.9062500
54399.321442	288595.0312500
54399.327369	288610.9062500
54399.333295	289395.5312500
54399.339221	288796.4375000
54399.345148	288318.5312500
54399.351074	289053.5937500
54399.357001	288618.2500000
54399.362927	288683.5000000
54399.368854	288460.3437500
54399.374780	288434.0000000
54399.380707	288681.7500000
54399.386633	288535.1875000
54399.392559	288371.3750000
54399.398486	288451.9062500
54399.404412	288409.1250000
54399.410339	288539.6875000
54399.416265	288091.3125000
54399.422192	288359.9375000
54399.428118	288346.0937500
54399.434045	288596.5000000
54399.439971	288394.2812500
54399.445898	288450.8437500
54399.451824	288252.8750000
54399.457750	288110.7812500
54399.463677	288283.3125000
54399.469603	288297.7187500
54399.475530	288354.5312500
54399.481456	287707.5000000
54399.487383	287937.2500000
54399.493309	287859.5937500
54399.499236	288072.0000000
54399.505162	287600.0625000
54399.511088	288138.2500000
54399.517015	288071.0000000
54399.522941	287864.1875000
54399.528868	288122.4375000
54399.534794	287797.6562500
54399.540721	288465.6562500
54399.546647	287728.8437500
54399.552574	287891.7812500
54399.558500	287714.3437500
54399.564426	287785.3750000
54399.570353	287887.0625000
54399.576279	287529.8437500
54399.582206	287631.5625000
54399.588132	287500.8750000
54399.594059	287639.7187500
54399.599985	287849.6562500
54399.605912	287753.9375000
54399.611838	287668.5000000
54399.617764	287479.2187500
54399.623691	287564.4062500
54399.629617	287724.2187500
54399.635544	287517.2500000
54399.641470	287600.2187500
54399.647397	287387.2500000
54399.653323	287744.5937500
54399.659250	287311.1250000
54399.665176	287649.8750000
54399.671102	287440.4375000
54399.677029	287386.1875000
54399.682955	287325.4687500
54399.688882	287286.3437500
54399.694808	287592.4375000
54399.700735	287309.0000000
54399.706661	287290.7812500
54399.712588	287377.6250000
54399.718514	287066.4687500
54399.724440	287293.2500000
54399.730367	287035.3750000
54399.736293	287391.5937500
54399.742220	287193.9687500
54399.748146	287087.5312500
54399.754073	287735.6562500
54399.759999	287297.9062500
54399.765926	287017.8750000
54399.771852	287032.6875000
54399.777778	287233.4375000
54399.783705	287381.2500000
54399.789631	287135.8750000
54399.795558	287323.6875000
54399.801484	287215.3750000
54399.807411	287020.6250000
54399.813337	287147.7187500
54399.819264	287208.4375000
54399.825190	286892.8750000
54399.831116	287175.4687500
54399.837043	286986.1250000
54399.842969	286519.9062500
54399.848896	286681.4687500
54399.854822	287084.8437500
54399.860749	286755.8125000
54399.866675	287081.5937500
54399.872602	286929.3125000
54399.878528	286927.1250000
54399.884455	286984.8750000
54399.890381	286762.5312500
54399.896307	286680.0937500
54399.902234	287046.0312500
54399.908160	286878.2500000
54399.914087	286738.4062500
54399.920013	287028.2812500
54399.925940	286769.7812500
54399.931866	286844.2500000
54399.937793	286705.7187500
54399.943719	286934.5312500
54399.949645	286692.9062500
54399.955572	286897.2500000
54399.961498	286879.0312500
54399.967425	286833.7187500
54399.973351	287254.0312500
54399.979278	287092.6562500
54399.985204	286660.8750000
54399.991131	286756.4687500
54399.997057	286782.5937500
54400.002983	286781.5312500
54400.008910	286581.8750000
54400.014836	287188.0312500
54400.020763	286710.1250000
54400.026689	286677.2187500
54400.032616	286586.6562500
54400.038542	286966.2187500
54400.044469	286762.0000000
54400.050395	286532.8750000
54400.056321	286905.9062500
54400.062248	286469.5000000
54400.068174	286851.4375000
54400.074101	286671.8125000
54400.080027	286494.8750000
54400.085954	286849.7812500
54400.091880	286547.7812500
54400.097807	286508.4062500
54400.103733	286575.2812500
54400.109659	286438.0625000
54400.115586	286625.1562500
54400.121512	286365.4687500
54400.127439	286678.9687500
54400.133365	286497.2500000
54400.139292	286354.2500000
54400.145218	286552.3125000
54400.151145	286646.9062500
54400.157071	286630.6562500
54400.162997	286905.7187500
54400.168924	286748.9062500
54400.174850	286648.0312500
54400.180777	286568.0000000
54400.186703	286748.4375000
54400.192630	286453.8437500
54400.198556	286788.0937500
54400.204483	286793.9687500
54400.210409	286721.0000000
54400.216335	286946.4375000
54400.222262	286519.6562500
54400.228188	286823.9687500
54400.234115	286840.2812500
54400.240041	286694.8125000
54400.245968	287258.5937500
54400.251894	286969.9687500
54400.257821	286896.0000000
54400.263747	286896.8750000
54400.269673	287043.8125000
54400.275600	286539.5000000
54400.281526	286623.0937500
54400.287453	286825.2500000
54400.293379	286855.6250000
54400.299306	286936.9687500
54400.305232	286790.8437500
54400.311159	286842.1250000
54400.317085	287020.3125000
54400.323011	286833.9687500
54400.328938	287141.8125000
54400.334864	287013.7500000
54400.340791	287015.0625000
54400.346717	286918.3750000
54400.352644	287127.0312500
54400.358570	287186.3437500
54400.364497	287005.5937500
54400.370423	286893.8437500
54400.376349	286885.0625000
54400.382276	287170.1875000
54400.388202	287200.6562500
54400.394129	287178.0312500
54400.400055	287359.9062500
54400.405982	287355.9375000
54400.411908	287090.6875000
54400.417835	287082.1875000
54400.423761	287601.9687500
54400.429687	287269.7187500
54400.435614	287381.8125000
54400.441540	287176.3125000
54400.447467	287131.4687500
54400.453393	287293.8125000
54400.459320	287256.3125000
54400.465246	287069.0312500
54400.471173	287352.9062500
54400.477099	287701.5000000
54400.483025	287684.6562500
54400.488952	287419.7500000
54400.494878	287346.5000000
54400.500805	287509.0937500
54400.506731	287350.0937500
54400.512658	287507.8437500
54400.518584	287415.5937500
54400.524511	287254.7500000
54400.530437	287611.1250000
54400.536363	287899.1250000
54400.542290	287939.0312500
54400.548216	287517.0000000
54400.554143	287930.7812500
54400.560069	287315.8125000
54400.565996	287488.8750000
54400.571922	287695.0000000
54400.577848	287728.6875000
54400.583775	287747.5312500
54400.589701	287701.2187500
54400.595628	287953.0000000
54400.601554	288312.4062500
54400.607481	287844.7500000
54400.613407	288047.9375000
