epoch	flux
54424.794042	37287.5781250
54424.799969	36947.4296875
54424.805895	37269.6601562
54424.811821	37378.3671875
54424.817748	37320.6054688
54424.823674	37330.9804688
54424.829600	37317.7617188
54424.835527	37295.2226562
54424.841453	37259.5507812
54424.847379	37217.6250000
54424.853306	37480.6484375
54424.859232	37284.4882812
54424.865158	37297.2265625
54424.871085	37433.3789062
54424.877011	37366.7031250
54424.882937	37277.5468750
54424.888864	37375.4453125
54424.894790	37610.4101562
54424.900716	37380.8046875
54424.906643	37262.8437500
54424.912569	37370.3984375
54424.918495	37174.4609375
54424.924421	37365.7109375
54424.930348	37424.0546875
54424.936274	37223.8281250
54424.942200	37442.3593750
54424.948127	37394.7773438
54424.954053	37811.3203125
54424.959979	37263.5898438
54424.965906	37514.4960938
54424.971832	37346.5039062
54424.977758	37285.6640625
54424.983685	37235.5429688
54424.989611	37321.8320312
54424.995537	37481.2500000
54425.001464	37286.3945312
54425.007390	37675.0234375
54425.013316	37491.0195312
54425.019243	37721.8125000
54425.025169	37447.1718750
54425.031095	37502.5312500
54425.037022	37587.3281250
54425.042948	37425.1328125
54425.048874	37355.3320312
54425.054801	37384.6640625
54425.060727	37411.5156250
54425.066653	37816.3906250
54425.072579	37484.6054688
54425.078506	37786.0195312
54425.084432	37557.9062500
54425.090358	37785.9843750
54425.096285	37298.3828125
54425.102211	37741.6484375
54425.108137	37722.9062500
54425.114064	37587.0703125
54425.119990	37540.6679688
54425.125916	37511.8007812
54425.131843	37548.1757812
54425.137769	37890.1523438
54425.143695	37630.9882812
54425.149622	37632.0664062
54425.155548	37659.8671875
54425.161474	37957.6523438
54425.167401	37505.1953125
54425.173327	37616.1093750
54425.179253	37671.0742188
54425.185180	37812.0976562
54425.191106	37634.4453125
54425.197032	37801.3789062
54425.202959	37955.4492188
54425.208885	37747.7734375
54425.214811	38046.2148438
54425.220737	37651.9296875
54425.226664	37881.5312500
54425.232590	37785.6523438
54425.238516	37562.7343750
54425.244443	37873.4296875
54425.250369	37868.6328125
54425.256295	37758.6406250
54425.262222	37680.0195312
54425.268148	37821.3320312
54425.274074	37819.2109375
54425.280001	37902.6523438
54425.285927	37749.7343750
54425.291853	37956.0898438
54425.297780	37963.1679688
54425.303706	37972.5859375
54425.309632	38094.0546875
54425.315559	37940.2851562
54425.321485	38039.5703125
54425.327411	38109.1171875
54425.333338	37955.4218750
54425.339264	38085.7617188
54425.345190	38030.7968750
54425.351116	38181.3671875
54425.357043	38035.5976562
54425.362969	37960.0937500
54425.368895	38137.2656250
54425.374822	38060.5664062
54425.380748	38456.9492188
54425.386674	38101.2617188
54425.392601	38097.9570312
54425.398527	38226.8593750
54425.404453	38197.8984375
54425.410380	38293.8710938
54425.416306	38164.4609375
54425.422232	38089.8671875
54425.428159	38217.9492188
54425.434085	38320.6640625
54425.440011	38261.3828125
54425.445938	38252.8867188
54425.451864	38305.7343750
54425.457790	38298.4296875
54425.463717	38282.8867188
54425.469643	38451.2187500
54425.475569	38107.3242188
54425.481495	38469.0703125
54425.487422	38311.6289062
54425.493348	38145.6796875
54425.499274	38229.6406250
54425.505201	38483.5976562
54425.511127	38377.5820312
54425.517053	38499.1953125
54425.522980	38785.3867188
54425.528906	38401.9023438
54425.534832	38363.7031250
54425.540759	38647.8125000
54425.546685	38385.1015625
54425.552611	38458.3281250
54425.558538	38276.9179688
54425.564464	38442.8632812
54425.570390	38422.5507812
54425.576317	38603.6523438
54425.582243	38510.3632812
54425.588169	38460.9492188
54425.594095	38717.5351562
54425.600022	38586.6328125
54425.605948	38443.7656250
54425.611874	38720.8632812
54425.617801	38564.9218750
54425.623727	38566.7656250
54425.629653	38516.0507812
54425.635580	38647.7148438
54425.641506	38715.0078125
54425.647432	38768.0781250
54425.653359	38748.1523438
54425.659285	38697.7656250
54425.665211	39050.3632812
54425.671138	38760.5859375
54425.677064	38704.8281250
54425.682990	38699.3359375
54425.688917	38723.8085938
54425.694843	38730.0000000
54425.700769	38573.1132812
54425.706695	38877.7695312
54425.712622	38773.0742188
54425.718548	38809.1640625
54425.724474	38811.2421875
54425.730401	38815.3593750
54425.736327	38843.1015625
54425.742253	38793.8750000
54425.748180	38897.2734375
54425.754106	38967.3828125
54425.760032	38807.8554688
54425.765959	38781.4765625
54425.771885	39333.8398438
54425.777811	38815.3203125
54425.783738	38932.0078125
54425.789664	38910.5625000
54425.795590	39012.8554688
54425.801517	39088.3593750
54425.807443	38970.6640625
54425.813369	39486.1757812
54425.819295	39014.9765625
54425.825222	39570.8203125
54425.831148	38994.8593750
54425.837074	39059.6914062
54425.843001	39087.7343750
54425.848927	38928.1757812
54425.854853	39119.0625000
54425.860780	39072.2851562
54425.866706	39121.0820312
54425.872632	39062.6484375
54425.878559	39243.9257812
54425.884485	39192.9296875
54425.890411	39010.4218750
54425.896338	39177.9218750
54425.902264	39237.2539062
54425.908190	39143.3437500
54425.914117	39163.0000000
54425.920043	39100.7578125
54425.925969	39327.1250000
54425.931895	39225.4140625
54425.937822	39157.0468750
54425.943748	39066.5585938
54425.949674	39142.0859375
54425.955601	39172.2578125
54425.961527	39399.1562500
54425.967453	39131.4609375
54425.973380	39171.3984375
54425.979306	39160.9765625
54425.985232	39320.1484375
54425.991159	39272.9375000
54425.997085	39146.9648438
54426.029309	39250.0820312
54426.035236	39455.2070312
54426.041162	39244.0273438
54426.047088	39353.1757812
54426.053014	39453.9375000
54426.058941	39368.5039062
54426.064867	39381.8476562
54426.070793	39332.6367188
54426.076720	39535.8203125
54426.082646	39361.9140625
54426.088572	39172.0898438
54426.094499	39252.2929688
54426.100425	39278.1796875
54426.106351	39274.1875000
54426.112278	39110.7578125
54426.118204	39140.8554688
54426.124130	39110.1835938
54426.130057	39046.2539062
54426.135983	39072.3984375
54426.141909	38971.7070312
54426.147836	39541.3203125
54426.153762	38849.2851562
54426.159688	38762.4687500
54426.165614	39034.7890625
54426.171541	38477.6835938
54426.177467	39557.1523438
54426.183393	38405.6601562
54426.189320	38322.7148438
54426.195246	38231.5859375
54426.201172	38184.0117188
54426.207099	38088.3359375
54426.213025	38020.1601562
54426.218951	37923.7656250
54426.224878	37999.2148438
54426.230804	37940.1835938
54426.236730	37768.7734375
54426.242657	37794.0039062
54426.248583	37868.4765625
54426.254509	37718.6328125
54426.260435	37700.0937500
54426.266362	37654.0820312
54426.272288	37551.0898438
54426.278214	37696.4726562
54426.284141	37867.4218750
54426.290067	37727.1054688
54426.295993	37663.0390625
54426.301920	37518.9843750
54426.307846	37657.9843750
54426.313772	37580.2890625
54426.319699	37647.9570312
54426.325625	37818.7539062
54426.331551	37755.9179688
54426.337478	37893.7773438
54426.343404	37757.9921875
54426.349330	37847.4609375
54426.355256	37965.9570312
54426.361183	37815.8828125
54426.367109	38049.0546875
54426.373035	37961.6406250
54426.378962	38005.4609375
54426.384888	38018.6328125
54426.390814	38051.8710938
54426.396741	38177.7031250
54426.402667	38185.3476562
54426.408593	38363.2265625
54426.414520	38232.0273438
54426.420446	38720.0000000
54426.426372	38454.6250000
54426.432299	38384.5703125
54426.438225	38440.9843750
54426.444151	38577.3593750
54426.450077	38404.8750000
54426.456004	38512.5507812
54426.461930	38397.4648438
54426.467856	38665.4882812
54426.473783	38439.4960938
54426.479709	38385.1796875
54426.485635	38602.8867188
54426.491562	38509.4960938
54426.497488	38612.8789062
54426.503414	38644.6054688
54426.509341	38715.1757812
54426.515267	38616.6132812
54426.521193	38762.9335938
54426.527119	38526.7109375
54426.533046	38657.7929688
54426.538972	38588.2890625
54426.544898	38699.2812500
54426.550825	38730.0273438
54426.556751	38801.0820312
54426.562677	38681.9843750
54426.568604	38685.3242188
54426.574530	38715.7617188
54426.580456	38645.0507812
54426.586383	38652.6289062
54426.592309	38658.2500000
54426.598235	38652.8867188
54426.604162	38555.3476562
54426.610088	38503.9335938
54426.616014	38452.4570312
54426.621940	38446.2187500
54426.627867	38514.7304688
54426.633793	38453.9179688
54426.639719	38481.4648438
54426.645646	38504.0429688
54426.651572	38432.7851562
54426.657498	38484.0156250
54426.663425	38381.1992188
54426.669351	38270.7148438
54426.675277	38226.8984375
54426.681204	38279.5156250
54426.687130	38265.6250000
54426.693056	38210.6718750
54426.698982	38326.8906250
54426.704909	38320.3046875
54426.710835	38215.6171875
54426.716761	38048.7929688
54426.722688	38284.4375000
54426.728614	38166.0234375
54426.734540	38274.4921875
54426.740467	38290.2382812
54426.746393	38444.0429688
54426.752319	38159.6757812
54426.758246	38210.7968750
54426.764172	38029.7656250
54426.770098	38139.9726562
54426.776024	38433.4570312
54426.781951	38220.2695312
54426.787877	38345.9687500
54426.793803	37963.5820312
54426.799730	38070.0195312
54426.805656	37959.5625000
54426.811582	37994.1445312
54426.817509	38019.6953125
54426.823435	37930.0195312
54426.829361	37853.9687500
54426.835288	37849.8046875
54426.841214	37758.3671875
54426.847140	37814.8750000
54426.853067	37773.9414062
54426.858993	37713.9531250
54426.864919	37869.0351562
54426.870845	37781.5468750
54426.876772	37761.3242188
54426.882698	37744.5820312
54426.888624	37827.6835938
54426.894551	37623.0625000
54426.900477	37731.2226562
54426.906403	37742.8984375
54426.912330	37546.1875000
54426.918256	37682.7421875
54426.924182	37693.0937500
54426.930109	37643.1796875
54426.936035	38069.2031250
54426.941961	37386.1523438
54426.947887	37722.3320312
54426.953814	37753.5859375
54426.959740	37653.7812500
54426.965666	37437.4062500
54426.971593	37546.4726562
54426.977519	37575.7773438
54426.983445	37568.7929688
54426.989372	37676.0468750
54426.995298	37573.6367188
54427.001224	37565.5195312
54427.007151	37456.0312500
54427.013077	37498.2851562
54427.019003	37395.8632812
54427.024929	37658.5468750
54427.030856	37478.2578125
54427.036782	37453.3515625
54427.042708	37309.4921875
54427.048635	37455.2578125
54427.054561	37502.5742188
54427.060487	37611.7421875
54427.066414	37623.5546875
54427.072340	37787.8242188
54427.078266	37643.9804688
54427.084193	37391.1679688
54427.090119	37511.1132812
54427.096045	37743.9960938
54427.101971	37419.9804688
54427.107898	37668.7812500
54427.113824	37390.3867188
54427.119750	37486.8281250
54427.125677	37537.8437500
54427.131603	37479.6992188
54427.137529	37594.1289062
54427.143456	37804.1523438
54427.149382	37621.5078125
54427.155308	37419.0937500
54427.161235	37804.7929688
54427.167161	37347.1132812
54427.173087	37913.7460938
54427.179013	37577.9843750
54427.184940	37545.0312500
54427.190866	37601.8984375
54427.196792	37534.3554688
54427.202719	37603.3789062
54427.208645	37540.4531250
54427.214571	37522.6718750
54427.220498	37499.7539062
54427.226424	37483.7265625
54427.232350	37466.1757812
54427.238277	37566.3242188
54427.244203	37459.9335938
54427.250129	37594.2617188
54427.256055	37677.1875000
54427.261982	37502.5429688
54427.267908	37718.4140625
54427.273834	37552.2890625
54427.279761	37663.4453125
54427.285687	37691.4726562
54427.291613	37801.8203125
54427.297540	37643.1289062
54427.303466	37715.3007812
54427.309392	37886.2382812
54427.315318	37438.8320312
54427.321245	37820.8203125
54427.327171	37795.9453125
54427.333097	37550.7070312
54427.339024	37719.0078125
54427.344950	37871.7148438
54427.350876	37660.7968750
54427.356803	37786.4921875
54427.362729	37786.5976562
54427.368655	37808.3554688
54427.374582	37920.8085938
54427.380508	37750.5039062
54427.386434	38017.0781250
54427.392360	37959.5000000
54427.398287	37913.1445312
54427.404213	38067.4062500
54427.410139	37888.2773438
54427.416066	37858.7812500
54427.421992	38205.3359375
54427.427918	38011.8203125
54427.433845	37977.9414062
54427.439771	37997.3046875
54427.445697	37960.8632812
54427.451624	37950.5742188
54427.457550	37906.6875000
54427.463476	38026.6796875
54427.469402	38267.1523438
54427.475329	38194.6132812
54427.481255	38159.7968750
54427.487181	38053.2226562
54427.493108	38016.5234375
54427.499034	38095.5781250
54427.504960	38074.8046875
54427.510887	38151.5507812
54427.516813	38111.1445312
54427.522739	38268.2656250
54427.528665	38194.2617188
54427.534592	38228.4375000
54427.540518	38186.1640625
54427.546444	38020.9257812
54427.552371	38478.6640625
54427.558297	38031.1406250
54427.564223	38276.6054688
54427.570150	38260.6718750
54427.576076	38285.5664062
54427.582002	38481.8984375
54427.587928	38261.8437500
54427.593855	38247.8085938
54427.599781	38417.0312500
54427.605707	38294.3242188
54427.611634	38466.8945312
54427.617560	38400.1289062
54427.623486	38301.7578125
54427.629413	38398.0859375
54427.635339	38378.2031250
54427.641265	38435.4882812
54427.647192	38355.3710938
54427.653118	38492.1679688
54427.659044	38366.9335938
54427.664970	38466.9960938
54427.670897	38388.5312500
54427.676823	38624.0703125
54427.682749	38755.9531250
54427.688676	38699.6406250
54427.694602	38652.5273438
54427.700528	38548.7578125
54427.706455	38702.0625000
54427.712381	38555.3281250
54427.718307	38451.4335938
54427.724233	38505.2773438
54427.730160	38514.3320312
54427.736086	38675.3789062
54427.742012	39049.3359375
54427.747939	38645.6015625
54427.753865	38848.8359375
54427.759791	38726.9726562
54427.765718	38676.3242188
54427.771644	38595.7343750
54427.777570	38622.1250000
54427.783496	38877.2851562
54427.789423	38727.7968750
54427.795349	38855.6679688
54427.801275	38788.4804688
54427.807202	38767.5546875
54427.813128	38616.9804688
54427.819054	38822.8320312
54427.824981	38880.2617188
54427.830907	38766.9453125
54427.836833	38863.7031250
54427.842760	38830.4101562
54427.848686	39109.2656250
54427.854612	38939.3203125
54427.860538	38832.7968750
54427.866465	38941.1484375
54427.872391	38923.9218750
54427.878317	38798.6992188
54427.884244	39034.7851562
54427.890170	38935.1953125
54427.896096	38856.4687500
54427.902023	38868.3945312
54427.907949	38891.3164062
54427.913875	38960.1132812
54427.919801	38804.9726562
54427.925728	38905.4492188
54427.931654	38897.3750000
54427.937580	38984.4218750
54427.943507	38835.2812500
54427.949433	39015.9296875
54427.955359	39313.9335938
54427.961286	39009.2695312
54427.967212	39451.8750000
54427.973138	39006.0742188
54427.979064	39081.9804688
54427.984991	38977.6953125
54427.990917	39174.1679688
54427.996843	39145.9531250
54428.002770	39155.7500000
54428.008696	39142.7890625
54428.014622	39086.1328125
54428.020549	39057.0703125
54428.026475	39264.3398438
54428.032401	39285.2656250
54428.038327	38907.4648438
54428.044254	39280.7539062
54428.050180	39295.0234375
54428.056106	39157.4960938
54428.062033	39073.2773438
54428.067959	39170.5000000
54428.073885	39191.8984375
54428.079812	39171.8242188
54428.085738	39368.6406250
54428.091664	39218.6757812
54428.097590	39078.8476562
54428.103517	39229.8515625
54428.109443	39360.8750000
54428.115369	39273.0390625
54428.121296	39291.3125000
54428.127222	39338.2617188
54428.133148	39231.6210938
54428.139075	39305.0351562
54428.145001	39309.1054688
54428.150927	39325.5000000
54428.156853	39402.5703125
54428.162780	39287.2656250
54428.168706	39395.6210938
54428.174632	39328.7343750
54428.180559	39385.4882812
54428.186485	39438.0078125
54428.192411	39406.7968750
54428.198338	39384.7656250
54428.204264	39428.2617188
54428.210190	39469.1953125
54428.216116	39632.6445312
54428.222043	39387.8515625
54428.227969	39551.6484375
54428.233895	39423.7968750
54428.239822	39637.9062500
54428.245748	39442.4609375
54428.251674	39363.2148438
54428.257601	39687.9843750
54428.263527	39545.3906250
