epoch	flux
54237.919224	75781.4843750
54237.925151	75598.3437500
54237.931077	75577.8671875
54237.937004	75765.4296875
54237.942930	75616.6875000
54237.948856	75880.6171875
54237.954783	75494.7421875
54237.960709	75750.8046875
54237.966636	75628.7421875
54237.972562	75699.2812500
54237.978488	75606.0546875
54237.984415	75662.1562500
54237.990341	75586.6250000
54237.996268	75607.4921875
54238.002194	75596.4453125
54238.008120	75747.3671875
54238.014047	75582.3281250
54238.019973	75610.3281250
54238.025900	75776.8437500
54238.031826	75634.5937500
54238.037752	76156.6718750
54238.043679	75735.1015625
54238.049605	75416.7031250
54238.055532	75669.5937500
54238.061458	75748.1328125
54238.067384	75664.1796875
54238.073311	75617.0312500
54238.079237	75664.5625000
54238.085164	75753.9375000
54238.091090	75824.3046875
54238.097017	75780.6093750
54238.102943	75819.1953125
54238.108869	75706.3281250
54238.114796	75688.3593750
54238.120722	75881.5312500
54238.126649	75757.0781250
54238.132575	75709.4843750
54238.138501	75583.3671875
54238.144428	75596.2421875
54238.150354	75721.0781250
54238.156281	75630.0937500
54238.162207	75809.8828125
54238.168133	75584.7109375
54238.174060	75743.1328125
54238.179986	75763.2187500
54238.185913	75721.0000000
54238.191839	75694.5390625
54238.197765	75793.4687500
54238.203692	75787.6093750
54238.209618	75878.0781250
54238.215545	75513.7890625
54238.221471	75645.4843750
54238.227397	75636.8437500
54238.233324	75562.6796875
54238.239250	76010.6171875
54238.245177	75647.2890625
54238.251103	75713.1250000
54238.257029	75816.1796875
54238.262956	75900.9140625
54238.268882	75626.0859375
54238.274809	75859.3203125
54238.280735	75703.1250000
54238.286661	75701.3125000
54238.292588	75516.8359375
54238.298514	75690.0546875
54238.304441	75686.7109375
54238.310367	75571.2109375
54238.316294	75795.7812500
54238.322220	75770.3046875
54238.328146	75610.6328125
54238.334073	75693.5078125
54238.339999	75760.4218750
54238.345926	75797.9921875
54238.351852	75728.9843750
54238.357778	75684.7812500
54238.363705	75669.7343750
54238.369631	75610.0156250
54238.375558	75698.3593750
54238.381484	75629.3046875
54238.387410	75586.2812500
54238.393337	75689.8437500
54238.399263	75797.0937500
54238.405190	75472.8984375
54238.411116	75794.2578125
54238.417042	75790.1953125
54238.422969	75861.8125000
54238.428895	75531.9687500
54238.434822	75502.6796875
54238.440748	75632.6640625
54238.446674	75536.2343750
54238.452601	75634.8359375
54238.458527	75605.8359375
54238.464454	75633.1171875
54238.470380	75463.1484375
54238.476306	75649.1796875
54238.482233	75729.6796875
54238.488159	75669.3281250
54238.494086	75773.1875000
54238.500012	75627.6015625
54238.505938	75594.7656250
54238.511865	75791.2812500
54238.517791	75492.0546875
54238.523718	75813.1093750
54238.529644	75599.9921875
54238.535570	75809.3046875
54238.541497	75648.3906250
54238.547423	75689.0703125
54238.553350	75797.6093750
54238.559276	75825.8515625
54238.565203	75748.5546875
54238.571129	75684.8203125
54238.577055	75559.2578125
54238.582982	75653.8046875
54238.588908	75290.6718750
54238.594835	75731.8515625
54238.600761	75702.9375000
54238.606687	75681.0234375
54238.612614	75665.1328125
54238.618540	75684.5468750
54238.624467	75706.4687500
54238.630393	75542.8046875
54238.636319	75752.0312500
54238.642246	75658.7968750
54238.648172	75528.0703125
54238.654099	75482.0937500
54238.660025	75775.8125000
54238.665951	75643.2812500
54238.671878	75777.9375000
54238.677804	75827.9453125
54238.683731	75736.8671875
54238.689657	75822.6093750
54238.695583	75626.9375000
54238.701510	75695.1250000
54238.707436	75868.0625000
54238.713363	75676.8984375
54238.719289	75626.6640625
54238.725215	75756.4375000
54238.731142	75609.7656250
54238.737068	75762.3593750
54238.742995	75725.0703125
54238.748921	75599.6562500
54238.754847	75858.6484375
54238.760774	75685.1093750
54238.766700	75614.6875000
54238.772627	75446.6328125
54238.778553	75622.5000000
54238.784479	75739.1171875
54238.790406	75325.6875000
54238.796332	75630.8671875
54238.802259	75677.2265625
54238.808185	75566.3984375
54238.814111	75652.9843750
54238.820038	75619.3046875
54238.825964	75546.2421875
54238.831891	75614.8593750
54238.837817	75709.0859375
54238.843743	75934.8281250
54238.849670	75622.1640625
54238.855596	75669.2421875
54238.861523	75713.6796875
54238.867449	75789.8203125
54238.873375	75686.6953125
54238.879302	75721.8984375
54238.885228	75614.0078125
54238.891155	75758.5625000
54238.897081	75733.7890625
54238.903007	75698.6015625
54238.908934	75602.6406250
54238.914860	75709.1093750
54238.920787	75657.3515625
54238.926713	75746.6562500
54238.932639	75434.0468750
54238.938566	75612.9765625
